2512,江西警察学院02专业组(不限)
2521,江西理工大学02专业组(不限)
2521,江西理工大学03专业组(不限)
2521,江西理工大学04专业组(不限)
2521,江西理工大学05专业组(化学)
2521,江西理工大学06专业组(化学或地理)
2522,赣南医学院02专业组(不限)
2522,赣南医学院03专业组(化学)
2522,赣南医学院04专业组(化学或生物)
2522,赣南医学院05专业组(生物)
2523,赣南师范大学04专业组(不限)
2523,赣南师范大学05专业组(化学)
2523,赣南师范大学06专业组(化学或生物)
2523,赣南师范大学07专业组(化学或地理)
2527,新余学院03专业组(不限)
2531,景德镇陶瓷大学04专业组(不限)
2531,景德镇陶瓷大学05专业组(化学)
2531,景德镇陶瓷大学06专业组(化学或生物)
2541,东华理工大学02专业组(不限)
2542,萍乡学院02专业组(不限)
2542,萍乡学院03专业组(化学)
2543,南昌师范学院04专业组(不限)
2543,南昌师范学院05专业组(化学或生物)
2551,宜春学院04专业组(不限)
2551,宜春学院05专业组(化学)
2551,宜春学院06专业组(化学或生物)
2561,九江学院02专业组(不限)
2561,九江学院03专业组(化学或生物)
2571,上饶师范学院03专业组(不限)
2571,上饶师范学院04专业组(化学)
2571,上饶师范学院05专业组(化学或地理)
2572,赣东学院02专业组(不限)
2573,赣南科技学院02专业组(不限)
2573,赣南科技学院03专业组(化学)
2574,南昌医学院04专业组(不限)
2574,南昌医学院05专业组(不限)
2574,南昌医学院06专业组(化学)
2574,南昌医学院07专业组(化学)
2574,南昌医学院08专业组(化学或生物)
2581,井冈山大学03专业组(不限)
2581,井冈山大学04专业组(化学)
2581,井冈山大学05专业组(化学或生物)
2596,景德镇学院02专业组(不限)
2601,山东大学03专业组(不限)
2601,山东大学04专业组(化学)
2601,山东大学05专业组(化学或生物)
2601,山东大学06专业组(化学和生物)
2602,济南大学03专业组(不限)
2602,济南大学04专业组(不限)
2602,济南大学05专业组(不限)
2602,济南大学06专业组(化学)
2602,济南大学07专业组(思想政治)
2603,北京交通大学(威海校区)02专业组(不限)
